loc_rowid,toi,tid,tfopwg_disp
7160,7263.01,269130683,PC
7161,7264.01,258279359,PC
7162,7265.01,275717567,CP
7163,7266.01,125695940,PC
7164,7267.01,276385231,PC
7165,7268.01,406548952,PC
7166,7269.01,267817947,PC
7167,727.01,149788158,PC
7168,727.02,149788158,PC
7169,7270.01,184527843,PC
7170,7271.01,63232997,PC
7171,7272.01,398099429,PC
7172,7273.01,63550960,APC
7173,7274.01,83299322,PC
7174,7275.01,172376068,FP
7175,7276.01,267808774,PC
7176,7277.01,396723723,PC
7177,7278.01,170440216,PC
7178,7279.01,41067039,PC
7179,728.01,96097215,FA
7180,7280.01,396731435,APC
7181,7281.01,198358065,PC
7182,7282.01,387346503,PC
7183,7283.01,298189384,PC
7184,7284.01,96885837,APC
7185,7285.01,60446303,PC
7186,7286.01,452741216,PC
7187,7287.01,199417958,PC
7188,7288.01,405689470,PC
7189,7289.01,291976834,PC
7190,729.01,144138509,FA
7191,7290.01,62501513,PC
7192,7291.01,233533589,PC
7193,7292.01,160255140,PC
7194,7293.01,417514666,PC
7195,7294.01,42110638,PC
7196,7295.01,99796664,APC
7197,7296.01,233735354,PC
7198,7297.01,418375357,PC
7199,7298.01,276909255,PC
7200,7299.01,85216969,PC
7201,730.01,11561667,CP
7202,7300.01,125744840,PC
7203,7301.01,375192273,PC
7204,7302.01,399613138,FP
7205,7303.01,415739607,PC
7206,7304.01,321785052,PC
7207,7305.01,262148317,PC
7208,7306.01,418543326,PC
7209,7307.01,372077289,PC
7210,7308.01,287768299,PC
7211,7309.01,161687285,PC
7212,731.01,34068865,CP
7213,7310.01,375855364,PC
7214,7311.01,387416841,APC
7215,7312.01,292023054,PC
7216,7313.01,341157650,PC
7217,7314.01,265887000,PC
7218,7315.01,297924888,PC
7219,7316.01,301623068,PC
7220,7317.01,427855645,PC
7221,7318.01,387414814,PC
7222,7319.01,40093986,PC
7223,732.01,36724087,CP
7224,732.02,36724087,CP
7225,7320.01,279528230,PC
7226,7321.01,423903016,PC
7227,7322.01,436222251,PC
7228,7323.01,421330229,PC
7229,7324.01,210337597,FP
7230,7325.01,286857537,PC
7231,7326.01,193081156,PC
7232,7327.01,279472966,PC
7233,7328.01,99025225,PC
7234,7329.01,387377484,PC
7235,733.01,106402532,CP
7236,7330.01,287444302,PC
7237,7331.01,160512852,PC
7238,7332.01,273069412,FP
7239,7333.01,160585062,PC
7240,7334.01,352301423,PC
7241,7335.01,75417968,FP
7242,7336.01,271017537,PC
7243,7337.01,323407659,PC
7244,7338.01,309133240,PC
7245,7339.01,202059363,PC
7246,734.01,146846569,FP
7247,7340.01,238279960,PC
7248,7340.02,238279960,PC
7249,7341.01,445276138,PC
7250,7342.01,90950296,PC
7251,7343.01,44451202,PC
7252,7344.01,17925767,PC
7253,7345.01,243283955,FP
7254,7346.01,113542042,PC
7255,7347.01,233747840,PC
7256,7348.01,289345412,PC
7257,7349.01,129198098,PC
7258,735.01,150271680,FP
7259,7350.01,257052211,FP
7260,7351.01,43921512,PC
7261,7352.01,411347315,FP
7262,7353.01,256778317,PC
7263,7354.01,259415341,PC
7264,7355.01,160652910,PC
7265,7356.01,402992891,PC
7266,7357.01,270494650,PC
7267,7358.01,258634801,PC
7268,7359.01,18023524,PC
7269,736.01,181804752,CP
7270,736.02,181804752,CP
7271,7360.01,258822347,PC
7272,7361.01,120487017,PC
7273,7362.01,430666395,APC
7274,7363.01,306039307,PC
7275,7364.01,236644754,PC
7276,7365.01,120737368,PC
7277,7366.01,21349099,PC
7278,7367.01,240535286,PC
7279,7368.01,256783400,PC
7280,7369.01,139350191,PC
7281,737.01,219189765,CP
7282,7370.01,97248423,PC
7283,7371.01,452727513,PC
7284,7372.01,369581703,FP
7285,7373.01,10552342,FP
7286,7374.01,88641387,PC
7287,7375.01,395790368,PC
7288,7376.01,245349211,PC
7289,7377.01,255998336,PC
7290,7378.01,373196394,PC
7291,7379.01,427715152,PC
7292,738.01,260304800,PC
7293,7380.01,53461742,PC
7294,7381.01,52745699,PC
7295,7382.01,124128680,PC
7296,7383.01,11755687,KP
7297,7384.01,192833836,PC
7298,7385.01,235072851,PC
7299,7386.01,296354161,PC
7300,7387.01,300381700,PC
7301,7388.01,124573902,APC
7302,7389.01,224603921,PC
7303,739.01,279425357,PC
7304,7390.01,160075684,PC
7305,7391.01,258776466,PC
7306,7392.01,198178859,PC
7307,7393.01,165598669,CP
7308,7394.01,161687211,CP
7309,7395.01,273234825,KP
7310,7396.01,273690178,KP
7311,7397.01,259238498,PC
7312,7398.01,122706449,PC
7313,7399.01,233194447,PC
7314,740.01,310009611,PC
7315,7400.01,333324340,PC
7316,7401.01,177697418,PC
7317,7402.01,455733237,PC
7318,7403.01,173706852,PC
7319,7404.01,352409708,PC
7320,7405.01,374173310,PC
7321,7406.01,173615288,PC
7322,7407.01,439939258,PC
7323,7408.01,202648961,PC
7324,7409.01,432224130,PC
7325,741.01,359271092,CP
7326,7410.01,352107384,PC
7327,7411.01,440001383,PC
7328,7412.01,177494632,PC
7329,7413.01,154480367,PC
7330,7414.01,127426341,PC
7331,7415.01,374177909,FP
7332,7416.01,191373021,FP
7333,7417.01,25624952,FP
7334,7418.01,291732201,FP
7335,7419.01,199296714,PC
7336,742.01,373424049,FP
7337,7420.01,259188347,PC
7338,7421.01,354478327,PC
7339,7422.01,302477411,PC
7340,7423.01,279871772,PC
7341,7424.01,61520064,PC
7342,7425.01,285592400,PC
7343,7426.01,186530554,PC
7344,7427.01,422707559,PC
7345,7428.01,13036318,PC
7346,7429.01,436875993,PC
7347,743.01,434486077,PC
7348,7430.01,264193444,PC
7349,7431.01,347018922,FP
7350,7432.01,192321638,PC
7351,7433.01,450012972,PC
7352,7434.01,250478345,PC
7353,7435.01,77258176,PC
7354,7436.01,305830609,PC
7355,7437.01,73692250,PC
7356,7438.01,387527174,PC
7357,7439.01,335037151,PC
7358,744.01,437242640,KP
7359,7440.01,252045206,PC
7360,7441.01,467602108,PC
7361,7442.01,196389062,PC
7362,7443.01,22659404,PC
7363,7444.01,470898625,APC
7364,7445.01,245665919,PC
7365,7446.01,374122973,PC
7366,7447.01,400503123,PC
7367,7448.01,104153474,PC
7368,7449.01,418262301,PC
7369,745.01,444842193,APC
7370,7450.01,73729607,APC
7371,7451.01,259381479,PC
7372,7452.01,327249454,PC
7373,7453.01,347944406,PC
7374,7454.01,130087198,PC
7375,7455.01,196351790,PC
7376,7456.01,158933249,KP
7377,7457.01,272840455,KP
7378,7458.01,169081296,KP
7379,7459.01,417829948,PC
7380,746.01,167418903,PC
7381,7460.01,159303995,PC
7382,7461.01,271052158,KP
7383,7462.01,298897095,PC
7384,7463.01,274198407,KP
7385,7464.01,251090642,PC
7386,7465.01,167804011,PC
7387,7466.01,229172128,PC
7388,7467.01,319855425,PC
7389,7468.01,2621212,KP
7390,7469.01,187309502,KP
7391,747.01,15445551,KP
7392,7470.01,437444661,KP
7393,7471.01,46020827,KP
7394,7472.01,145368316,KP
7395,7473.01,187278212,KP
7396,7474.01,50171060,KP
7397,7475.01,376866659,PC
7398,7476.01,442530946,KP
7399,7477.01,126325985,KP
7400,7478.01,11270200,KP
7401,7479.01,77202722,KP
7402,748.01,104024556,KP
7403,7480.01,71841620,KP
7404,7481.01,431016234,PC
7405,7482.01,188500604,PC
7406,7483.01,76835246,PC
7407,7484.01,68952448,KP
7408,7485.01,441122551,PC
7409,7486.01,336732544,KP
7410,7487.01,301258470,KP
7411,7488.01,128168083,PC
7412,7489.01,262016897,PC
7413,749.01,5868998,APC
7414,7490.01,250977648,KP
7415,7491.01,119262291,KP
7416,7492.01,102068384,KP
7417,7493.01,12611594,KP
7418,7494.01,111778581,PC
7419,7495.01,377240984,PC
7420,7496.01,96847781,KP
7421,7497.01,130633912,KP
7422,7498.01,441012828,PC
7423,7499.01,301031110,KP
7424,750.01,14614418,KP
7425,7500.01,154796579,PC
7426,7501.01,271898990,KP
7427,7502.01,169504920,KP
7428,7503.01,11439959,KP
7429,7504.01,110795273,PC
7430,7504.02,110795273,PC
7431,7505.01,55871761,PC
7432,7506.01,270204383,PC
7433,7507.01,397231954,PC
7434,7508.01,327302178,PC
7435,7509.01,355058141,PC
7436,751.01,14661418,KP
7437,7510.01,118798035,CP
7438,7510.02,118798035,CP
7439,7510.03,118798035,CP
7440,7511.01,146364192,KP
7441,7512.01,380255458,KP
7442,7513.01,56815340,KP
7443,7513.02,56815340,KP
7444,7514.01,187495749,PC
7445,7515.01,317882327,PC
7446,7516.01,431871952,PC
7447,7517.01,461547946,PC
7448,7518.01,368184695,PC
7449,7519.01,156678143,FP
7450,752.01,61538902,KP
7451,7520.01,456130294,APC
7452,7521.01,316138059,PC
7453,7522.01,459021929,PC
7454,7523.01,238959233,PC
7455,7524.01,366564164,PC
7456,7525.01,367710318,PC
7457,7526.01,141524447,PC
7458,7527.01,187495621,FP
7459,7528.01,252851803,PC
7460,7529.01,117174065,PC
7461,753.01,61988212,APC
7462,7530.01,318491006,PC
7463,7531.01,117772549,PC
7464,7532.01,150271800,PC
7465,7533.01,63303430,PC
7466,7534.01,220621072,PC
7467,7535.01,60527976,PC
7468,7536.01,438298111,PC
7469,7537.01,231949697,PC
7470,7538.01,37075377,PC
7471,7539.01,72214252,PC
7472,754.01,72985822,PC
7473,7540.01,89014296,PC
7474,7541.01,59845928,PC
7475,7542.01,206763148,PC
7476,7543.01,235283051,PC
7477,7544.01,237405551,PC
7478,7545.01,283094471,PC
7479,7546.01,410449566,PC
7480,7547.01,358111035,PC
7481,7548.01,234187289,PC
7482,7549.01,72212948,APC
7483,755.01,73228647,CP
7484,755.02,73228647,KP
7485,7550.01,220599411,PC
7486,7551.01,178739678,APC
7487,7552.01,235057120,PC
7488,7553.01,10487354,PC
7489,7554.01,322818151,PC
7490,7555.01,307036187,PC
7491,7556.01,232131043,PC
7492,7557.01,284613259,APC
7493,7558.01,207334420,PC
7494,7559.01,234009062,PC
7495,756.01,73649615,CP
7496,7560.01,60520371,PC
7497,7561.01,317924729,PC
7498,7562.01,404970821,PC
7499,7563.01,71581518,PC
7500,7564.01,318756174,PC
7501,7565.01,52555068,APC
7502,7566.01,251186192,PC
7503,7567.01,5370009,PC
7504,7568.01,234595543,PC
7505,7569.01,95415033,PC
7506,757.01,130924120,CP
7507,7570.01,172463434,PC
7508,7571.01,261944532,PC
7509,7572.01,237664324,APC
7510,7573.01,153696322,APC
7511,7574.01,159084486,PC
7512,7575.01,393412295,PC
7513,7576.01,206947218,PC
7514,7577.01,12090836,PC
7515,7578.01,125260728,APC
7516,7579.01,95512789,PC
7517,758.01,131081852,FP
7518,7580.01,143168991,PC
7519,7580.02,143168991,PC
7520,7580.03,143168991,PC
7521,7581.01,350934357,PC
7522,7582.01,142914189,PC
7523,7583.01,110110529,PC
7524,7584.01,57047535,PC
7525,7585.01,100474173,PC
7526,7586.01,142711195,PC
7527,7587.01,294668702,PC
7528,7588.01,279154795,PC
7529,7589.01,452837676,PC
7530,759.01,152147232,APC
7531,7590.01,148322608,PC
7532,7591.01,55967712,PC
7533,7592.01,267834862,PC
7534,7593.01,238394308,PC
7535,7594.01,308692360,PC
7536,7595.01,54272884,PC
7537,7596.01,47248224,PC
7538,7597.01,167337562,PC
7539,7598.01,185620819,PC
7540,7599.01,142757891,APC
7541,760.01,162362398,APC
7542,7600.01,350230694,PC
7543,7601.01,111741396,PC
7544,7602.01,156716001,PC
7545,7603.01,26046851,PC
7546,7604.01,405255920,PC
7547,7605.01,393626873,FP
7548,7606.01,63735024,PC
7549,7607.01,306772292,PC
7550,7608.01,177033137,PC
7551,7609.01,108748840,PC
7552,761.01,165317334,PC
7553,761.02,165317334,PC
7554,7610.01,121341000,PC
7555,7611.01,231451287,PC
7556,7612.01,289481977,PC
7557,7613.01,409796937,APC
7558,7614.01,132766482,PC
7559,7615.01,348899056,PC
7560,7616.01,285212983,APC
7561,7617.01,385796857,PC
7562,7618.01,54391400,PC
7563,7619.01,412386707,PC
7564,762.01,178709444,CP
7565,7620.01,167165932,PC
7566,7621.01,130958848,PC
7567,7622.01,141279435,PC
7568,7623.01,279262080,PC
7569,7624.01,236817690,PC
7570,7625.01,298308533,PC
7571,7626.01,229605578,PC
7572,7627.01,431838716,PC
7573,7628.01,429123881,PC
7574,7629.01,414919755,PC
7575,763.01,178819686,CP
7576,763.02,178819686,CP
7577,7630.01,391090520,PC
7578,7631.01,357956179,PC
7579,7632.01,434373518,PC
7580,7633.01,234603808,PC
7581,7634.01,124183167,PC
7582,7635.01,67196266,PC
7583,7636.01,97715482,PC
7584,7637.01,53596439,PC
7585,7638.01,120540061,PC
7586,7639.01,270471727,PC
7587,764.01,181159386,APC
7588,7640.01,317801157,PC
7589,7641.01,148106497,PC
7590,7642.01,64334960,PC
7591,7643.01,265078278,PC
7592,7644.01,64250123,PC
7593,7645.01,264691112,PC
7594,7646.01,232399986,PC
7595,7647.01,358340733,PC
7596,7648.01,279909537,PC
7597,7649.01,300868410,PC
7598,765.01,219401954,FA
7599,7650.01,10485639,PC
7600,7651.01,270711339,PC
7601,7652.01,10313047,PC
7602,7653.01,150429313,PC
7603,7654.01,300654938,PC
7604,7655.01,117885024,PC
7605,7656.01,265129950,PC
7606,7657.01,415084429,PC
7607,7658.01,22730066,PC
7608,7659.01,142053623,PC
7609,766.01,219698950,KP
7610,7660.01,140938327,PC
7611,7661.01,88865512,PC
7612,7662.01,5045948,PC
7613,7663.01,88760990,PC
7614,7664.01,456787558,PC
7615,7665.01,182992572,PC
7616,7665.02,182992572,PC
7617,7666.01,130295375,PC
7618,7667.01,299801675,PC
7619,7668.01,2093349,PC
7620,7669.01,148273668,PC
7621,767.01,229047362,KP
7622,7670.01,176604975,PC
7623,7671.01,140190514,PC
7624,7672.01,107779737,PC
7625,7673.01,25154148,PC
7626,7674.01,458615187,PC
7627,7675.01,289114603,PC
7628,7676.01,452973397,PC
7629,7677.01,349677805,PC
7630,7678.01,284586930,PC
7631,7679.01,114011911,PC
7632,768.01,229811538,APC
7633,7680.01,334380435,PC
7634,7681.01,59537824,PC
7635,7682.01,159671133,PC
7636,7683.01,441422655,KP
7637,7684.01,115942852,PC
7638,7685.01,33945661,PC
7639,7686.01,273861354,PC
7640,7687.01,51992761,PC
7641,7688.01,80429950,PC
7642,7689.01,12999193,PC
7643,769.01,248075138,KP
7644,7690.01,410774020,PC
7645,7691.01,47762924,PC
7646,7692.01,207463446,PC
7647,7693.01,341872729,PC
7648,7694.01,199572211,PC
7649,7695.01,319482278,PC
7650,7696.01,327996774,PC
7651,7697.01,29848696,PC
7652,7698.01,241577487,PC
7653,7698.02,241577487,PC
7654,7698.03,241577487,PC
7655,7699.01,358289302,PC
7656,770.01,248111245,KP
7657,7700.01,164695417,PC
7658,7701.01,122522333,PC
7659,7702.01,25030847,PC
7660,7703.01,88507544,PC
7661,7704.01,138733600,PC
7662,7705.01,70514245,PC
7663,7706.01,25004866,PC
7664,7707.01,123365281,PC
7665,7708.01,321011198,PC
7666,7709.01,399789568,PC
7667,771.01,277634430,CP
7668,7710.01,261746870,PC
7669,7711.01,1309019,
7670,7712.01,264460009,PC
7671,7713.01,77287067,
7672,7714.01,423785115,PC
7673,7715.01,200001699,PC
7674,7715.02,200001699,PC
7675,7716.01,46432937,
7676,7717.01,317132251,PC
7677,7718.01,37348844,KP
7678,7719.01,1333933,KP
7679,772.01,286864983,PC
7680,772.02,286864983,PC
7681,772.03,286864983,PC
7682,7720.01,421184129,PC
7683,7721.01,163029327,PC
7684,7722.01,334981118,PC
7685,7723.01,162093661,PC
7686,773.01,286865921,KP
7687,774.01,294301883,KP
7688,775.01,304042899,FP
7689,776.01,306996324,CP
7690,776.02,306996324,CP
7691,777.01,334305570,PC
7692,778.01,335630746,CP
7693,779.01,374095457,PC
7694,780.01,398943781,KP
7695,781.01,413376180,KP
7696,782.01,429358906,CP
7697,783.01,451645081,PC
7698,784.01,460984940,CP
7699,785.01,374829238,PC
7700,786.01,375059587,PC
7701,786.02,375059587,PC
7702,787.01,350584963,PC
7703,788.01,349829627,PC
7704,789.01,300710077,PC
7705,789.02,300710077,PC
7706,789.03,300710077,PC
7707,790.01,308994098,PC
7708,790.02,308994098,PC
7709,790.03,308994098,PC
7710,791.01,306472057,PC
7711,791.02,306472057,PC
7712,792.01,294780517,FP
7713,793.01,300013921,FP
7714,794.01,299945285,PC
7715,795.01,278895705,PC
7716,796.01,277099925,FA
7717,797.01,271596225,PC
7718,797.02,271596225,PC
7719,797.03,271596225,PC
7720,798.01,260640693,APC
7721,799.01,255685030,PC
7722,800.01,179308757,APC
7723,801.01,177258735,PC
7724,802.01,167303382,PC
7725,803.01,143526444,FP
7726,804.01,41227743,FP
7727,805.01,38460940,PC
7728,806.01,33831980,PC
7729,807.01,30853470,PC
7730,808.01,30122649,PC
7731,809.01,149301575,APC
7732,810.01,388106759,PC
7733,810.02,388106759,PC
7734,811.01,100757807,PC
7735,812.01,363914762,PC
7736,813.01,55525572,CP
7737,814.01,255760319,FP
7738,815.01,102840239,CP
7739,815.02,102840239,CP
7740,816.01,175180796,FP
7741,817.01,30312676,FP
7742,818.01,46096489,KP
7743,819.01,73717937,KP
7744,820.01,111991770,KP
7745,821.01,125405602,FA
7746,822.01,127530399,KP
7747,822.02,127530399,CP
7748,823.01,158978373,APC
7749,824.01,193641523,CP
7750,825.01,220029715,KP
7751,826.01,243200602,KP
7752,827.01,270507305,APC
7753,828.01,271168962,KP
7754,829.01,276128561,PC
7755,830.01,281924357,PC
7756,831.01,307610438,APC
7757,832.01,350332997,FP
7758,833.01,362249359,CP
7759,834.01,404340025,KP
7760,835.01,405700729,PC
7761,836.01,440887364,CP
7762,836.02,440887364,CP
7763,837.01,460205581,CP
7764,838.01,461271719,FP
7765,839.01,466840711,KP
7766,840.01,287563610,KP
7767,841.01,238932509,PC
7768,842.01,141768070,PC
7769,843.01,437333618,KP
7770,844.01,380886535,FP
7771,845.01,32283946,FP
7772,846.01,229141709,FP
7773,847.01,231289421,PC
7774,848.01,42015200,FP
7775,849.01,33595516,CP
7776,850.01,423670610,APC
7777,851.01,40083958,APC
7778,852.01,29918916,PC
7779,853.01,138727432,PC
7780,854.01,160222069,APC
7781,855.01,269558487,PC
7782,856.01,306338882,APC
7783,857.01,404467699,KP
7784,858.01,198008005,CP
7785,859.01,150430484,PC
7786,860.01,321011127,PC
7787,861.01,372913430,FP
7788,862.01,309254930,PC
7789,863.01,238898571,PC
7790,864.01,231728511,PC
7791,865.01,44797824,APC
7792,866.01,381976956,FA
7793,867.01,358460246,PC
7794,868.01,271596418,FP
7795,869.01,200807066,FA
7796,870.01,219229644,PC
7797,871.01,219344917,CP
7798,872.01,220459826,PC
7799,872.02,220459826,PC
7800,873.01,237920046,PC
7801,874.01,232025086,PC
7802,875.01,14165625,PC
7803,876.01,32497972,PC
7804,877.01,255704097,APC
7805,878.01,219380235,FA
7806,879.01,37084932,FP
7807,880.01,34077285,PC
7808,880.02,34077285,CP
7809,880.03,34077285,PC
7810,881.01,237808867,FP
7811,882.01,92013169,FP
7812,883.01,123846039,PC
7813,884.01,167031605,FP
7814,885.01,25334160,APC
7815,886.01,120269103,FP
7816,887.01,437984134,APC
7817,888.01,438295981,FP
7818,889.01,284288080,FP
7819,890.01,333607525,APC
7820,891.01,33690636,FP
7821,892.01,66561343,CP
7822,893.01,123958679,PC
7823,894.01,42755801,FP
7824,895.01,250484865,FP
7825,896.01,102283403,FA
7826,897.01,229384040,FP
7827,898.01,124543547,FP
7828,899.01,177162886,PC
7829,900.01,210873792,PC
7830,901.01,214361331,PC
7831,902.01,216935214,APC
7832,903.01,238197638,PC
7833,904.01,261257684,CP
7834,904.02,261257684,CP
7835,905.01,261867566,CP
7836,906.01,298372701,PC
7837,907.01,305424003,CP
7838,908.01,350153977,CP
7839,909.01,364107753,FP
7840,910.01,369327947,CP
7841,911.01,389070884,APC
7842,912.01,406941612,CP
7843,913.01,407126408,CP
7844,913.02,407126408,PC
7845,914.01,153027658,FP
7846,915.01,259389219,FP
7847,916.01,348844154,FP
7848,917.01,207237016,PC
7849,918.01,294869729,FP
7850,919.01,150167117,APC
7851,920.01,271722899,FP
7852,921.01,278775625,PC
7853,922.01,278199349,FP
7854,923.01,301051430,FP
7855,924.01,382068562,PC
7856,925.01,300599466,FP
7857,926.01,176796997,PC
7858,927.01,261258875,FP
7859,928.01,300557619,FP
7860,929.01,175532955,PC
7861,930.01,100921768,PC
7862,931.01,206474443,PC
7863,932.01,260417932,PC
7864,932.02,260417932,PC
7865,933.01,260130483,PC
7866,934.01,220475245,PC
7867,935.01,260476837,FP
7868,936.01,278198753,PC
7869,937.01,425163745,FP
7870,938.01,332660150,PC
7871,939.01,67772767,PC
7872,940.01,248434716,APC
7873,941.01,408137826,PC
7874,942.01,146520535,CP
7875,943.01,399871011,PC
7876,944.01,434234955,FP
7877,945.01,167714792,PC
7878,946.01,219205407,FP
7879,947.01,262330063,APC
7880,948.01,146438872,APC
7881,949.01,189013222,FP
7882,950.01,245947683,FA
7883,951.01,449050247,FP
7884,952.01,319312479,PC
7885,953.01,449050248,FP
7886,954.01,44792534,CP
7887,955.01,146467675,FP
7888,956.01,146434840,FP
7889,957.01,249067445,FP
7890,958.01,92880568,APC
7891,959.01,279999655,FP
7892,960.01,5109298,FP
7893,961.01,265077027,FP
7894,962.01,141776043,FP
7895,963.01,25799609,PC
7896,964.01,179155220,FP
7897,965.01,179159972,FP
7898,966.01,178367144,KP
7899,967.01,445586472,FP
7900,968.01,453209605,FP
7901,969.01,280437559,CP
7902,970.01,174599051,PC
7903,971.01,177722855,FP
7904,972.01,125894957,FP
7905,973.01,409459226,FP
7906,974.01,333821572,FP
7907,975.01,133654092,FP
7908,976.01,347098457,FP
7909,977.01,268371979,FP
7910,978.01,73038411,PC
7911,979.01,5772442,FP
7912,980.01,93594834,FP
7913,981.01,127476180,FP
7914,982.01,177126182,FP
